index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
682,"Скипор
водоток
вектор
бусинка", CK unop Bo0omoK Bek mop 6ycuHKa 1,скипор водоток вектор бусинка,ck unop bo0omok bek mop 6ycuhka 1,False,1.0344827586206897,1.75,0.6018808777429467
683,"изолированно
печалить соитие
бархан 95402",VBOJNPOBaHHO neyannrb coMTne 6apxaH 95402,изолированно печалить соитие бархан 95402,vbojnpobahho neyannrb comtne 6apxah 95402,False,0.7804878048780488,0.8,0.5203252032520325
684,"песий
сынок
верх",2 necni CbIHOK Bepx,песий сынок верх,2 necni cbihok bepx,False,1.0625,1.3333333333333333,0.5899122807017545
685,"37292
драповый
православие.",37292 JPAIOBBI IIPABOCLABME,37292 драповый православие.,37292 jpaiobbi iipaboclabme,False,0.7407407407407407,0.6666666666666666,0.49382716049382713
686,призматический,,призматический,nan,False,1.0,1.0,1.0
687,"Липай
Зубик
Рудич",unai 3y6vk PyAWH,липай зубик рудич,unai 3y6vk pyawh,False,0.8823529411764706,1.0,0.5857843137254901
688,Мошкин,HH,мошкин,hh,False,1.0,1.0,1.0
689,иерарх месть,一 nepapx MeCTb,иерарх месть,一 nepapx mectb,False,1.0833333333333333,1.5,0.6150793650793651
690,"hour
проба,","hour rpoba, WEO18","hour проба,","hour rpoba, weo18",False,1.0,1.0,0.3672014260249554
691,моделировать,  0 大 店 % MOAeINCOBaTb,моделировать,0 大 店 % moaeincobatb,False,1.6666666666666667,5.0,1.0
692,"моллюск
алхимик",Q MONNIOCK anxUMUk W,моллюск алхимик,q monniock anxumuk w,False,1.2666666666666666,2.0,0.6277777777777778
693,карамельный,1,карамельный,1,False,1.0,1.0,1.0
694,"не-ет Чукотка
стартовать",Hykotka HeleT CTapTOBaTb ,не-ет чукотка стартовать,hykotka helet ctaptobatb,False,0.9583333333333334,1.0,0.6111111111111112
695,"Галицкий
возвратить Крюк",Ln TanHIRHY BO3BDaTHTB Kpor,галицкий возвратить крюк,ln tanhirhy bo3bdathtb kpor,False,1.0416666666666667,1.3333333333333333,0.6141975308641976
696,"экспедиционный)
просвет?",3KCNEANLINOHHbINI MPOCBET? ®,экспедиционный) просвет?,3kcneanlinohhbini mpocbet? ®,False,1.0833333333333333,1.5,0.6150793650793651
697,"пылить
плюс
биополе",nbnNTb niOC 6nonone,пылить плюс биополе,nbnntb nioc 6nonone,False,0.8947368421052632,1.0,0.5964912280701755
698,"шахиншах начинание
неуклонный
термический-",Wax UH Uax HaYUHaHUe Hey KΛ OHHbIU mep muyeckuü- 生,шахиншах начинание неуклонный термический-,wax uh uax hayuhahue hey kλ ohhbiu mep muyeckuü- 生,False,1.0952380952380953,2.5,0.6082539682539683
699,"намерен
возня",HaMepeH BO3HA,намерен возня,hamepeh bo3ha,False,0.9230769230769231,1.0,0.6153846153846154
700,"Мошкин
стерва",MOIH CrepBa AIR B,мошкин стерва,moih crepba air b,False,1.3076923076923077,2.0,0.6214177978883861
701,"робята
ревком
пирамидка 83040",po6ara peBKOM 83040 upaMuIka,робята ревком пирамидка 83040,po6ara pebkom 83040 upamuika,False,0.9310344827586207,1.0,0.6044745484400658
702,"Василькова
Бакин 9434848317
многовековой
самокрутка
конкретика   -",BaCW bKOBa BaKNH 9434848317 MHOrOBEKOBON caMOKpyTKa KOHKpeTNKa,василькова бакин 9434848317 многовековой самокрутка конкретика   -,bacw bkoba baknh 9434848317 mhorobekobon camokpytka kohkpetnka,False,0.7727272727272727,1.0,0.6040037471489084
703,паддок,naAAOK,паддок,naaaok,False,1.0,1.0,1.0
704,бесить,6ecUTb 天肾,бесить,6ecutb 天肾,False,1.5,2.0,1.0
705,"пылиться фотоснимок Немогай
хитрить,
Хренова причальный сапожный;","POTOCHNMOK Hemoran nbUIITbCA Xit Pit'b, XpeHOBa npMAIbHbIN canoxHbit;","пылиться фотоснимок немогай хитрить, хренова причальный сапожный;","potochnmok hemoran nbuiitbca xit pit'b, xpehoba npmaibhbin canoxhbit;",False,0.9692307692307692,1.1428571428571428,0.6286603493125231
706,"лавр
крупица
смятый (
етот",naBp kpynuua CMambiU emom,лавр крупица смятый ( етот,nabp kpynuua cmambiu emom,False,0.8846153846153846,1.0,0.5882051282051282
707,"Лейко Нуждин
вырез",MEVKO HYKANH BbIPE3,лейко нуждин вырез,mevko hykanh bbipe3,False,0.9444444444444444,1.0,0.594541910331384
708,"Сороко
Ищук
Ангара
натрий
туго",行先 COpOKO WWyK AHrapa HaTPnY TYrO 只久#速行生节 红禁圾,сороко ищук ангара натрий туго,行先 copoko wwyk ahrapa hatpny tyro 只久#速行生节 红禁圾,False,1.3666666666666667,1.6,0.5925925925925926
709,овод,od,овод,od,False,1.0,1.0,1.0
710,"Ломонос
ежевечерне
потусторонний",CONANCEE  JIOMOHOC eKeBeyepHe IOTyCTOpOHHui R CA,ломонос ежевечерне потусторонний,conancee  jiomohoc ekebeyephe iotyctopohhui r ca,False,1.4375,2.0,0.6319444444444444
711,"вера
Абрам",Bepa A6pam 心  福,вера абрам,bepa a6pam 心  福,False,1.4,2.0,0.6111111111111112
712,дель,Aenb,дель,aenb,False,1.0,1.0,1.0
713,видеть,童,видеть,童,False,1.0,1.0,1.0
714,"внеурочный
награждаться крестовый",BHeypOuHbi HarpaxaTbcs kpeCTOBs,внеурочный награждаться крестовый,bheypouhbi harpaxatbcs kpectobs,False,0.9393939393939394,1.0,0.6249592701205604
715,Якуш,13785 lkyw,якуш,13785 lkyw,False,2.5,2.0,1.0
716,вакансия,BaKaHCHA -) J,вакансия,bakahcha -) j,False,1.625,3.0,1.0
717,"матроска
Волосников Одесса", dS0  68 家 MaTpocka BOJOCHIKOB Oπecca,матроска волосников одесса,ds0  68 家 matpocka bojochikob oπecca,False,1.3076923076923077,2.0,0.6225071225071226
718,"пятиклассник
электрически",namukiaccHuk siekmpuuecku 二 ? 一B ,пятиклассник электрически,namukiacchuk siekmpuuecku 二 ? 一b,False,1.24,2.5,0.6429166666666666
719,"запечатывать недоверчиво
примитивность;",3aneuaTbBaTb HeAOBepUNBO nPNMNTNBHOCTb; 6,запечатывать недоверчиво примитивность;,3aneuatbbatb heaobepunbo npnmntnbhoctb; 6,False,0.9743589743589743,1.3333333333333333,0.6166353971232019
720,Гаркун,9 rapkyH,гаркун,9 rapkyh,False,1.3333333333333333,2.0,1.0
721,"радиосигнал
залежь
гребок",paIHocErHaI 3aIeKh rpe6ok !!,радиосигнал залежь гребок,paihocerhai 3aiekh rpe6ok !!,False,1.04,1.3333333333333333,0.6161904761904762
722,путеец,  yTeeu,путеец,yteeu,False,1.0,1.0,1.0
723,"что-нибудь ?
ингибировать
Жердецкий",ymo-Hu6y0b ? uH2u6upoeamb Xepoeukuu,что-нибудь ? ингибировать жердецкий,ymo-hu6y0b ? uh2u6upoeamb xepoeukuu,False,0.8571428571428571,0.75,0.5714285714285714
724,"9994464491 age эстетский
заочно Иоффе.
главарь МОТ запечься",9cmemcrui age 9994464491 Hogpe. 3aOUHO MOT 3aneubcg 21asapb,9994464491 age эстетский заочно иоффе. главарь мот запечься,9cmemcrui age 9994464491 hogpe. 3aouho mot 3aneubcg 21asapb,False,0.864406779661017,0.875,0.5404896421845575
725,"60653 обвинение
выгравировать",60653 O6bnHeHne BurpaBHpoBaTb,60653 обвинение выгравировать,60653 o6bnhehne burpabhpobatb,False,0.7586206896551724,0.6666666666666666,0.5057471264367817
726,"ромбик
пинцет
нехай",POMONK nNHLET HexaN 9 7,ромбик пинцет нехай,pomonk nnhlet hexan 9 7,False,1.105263157894737,1.6666666666666667,0.6025934401220443
727,Дубко,JYBKO,дубко,jybko,False,1.0,1.0,1.0
728,"туарег
Самара","ryaper CaMapa """,туарег самара,"ryaper camapa """,False,1.0769230769230769,1.5,0.6188034188034188
729,"выдавливание выставить
объяснимый переносчик",BbABNBAHNE BbICTABVTb OBbACHAMbIN MEPEHOCYNK T,выдавливание выставить объяснимый переносчик,bbabnbahne bbictabvtb obbachambin mepehocynk t,False,1.0227272727272727,1.25,0.6222002635046113
730,валка,BaIKa,валка,baika,False,1.0,1.0,1.0
731,move(,2 3 4 5 6 7 0000 movel,move(,2 3 4 5 6 7 0000 movel,False,3.6,8.0,1.0
732,нога,Hora,нога,hora,False,1.0,1.0,1.0
733,"Галахов
паче,","Tanax 06 naye, 13 2 U 444 理  S 3  R 1","галахов паче,","tanax 06 naye, 13 2 u 444 理  s 3  r 1",False,2.6923076923076925,6.0,0.5973665973665974
734,Пермяков,O TepMAKOB,пермяков,o tepmakob,False,1.25,2.0,1.0
735,вырыть,BbIpbITb,вырыть,bbipbitb,False,1.3333333333333333,1.0,1.0
736,Плюснина,A,плюснина,a,False,1.0,1.0,1.0
737,"Ростовцев
долить
Терешин
запечь",POCTOBLeB AONNTb TepewNH 3aneyb,ростовцев долить терешин запечь,poctobleb aonntb tepewnh 3aneyb,False,0.9032258064516129,1.0,0.6021505376344085
738,сырой,Cblpou 花 Doooe 135999 ,сырой,cblpou 花 doooe 135999,False,4.2,4.0,1.0
739,пожилой,noxunou,пожилой,noxunou,False,1.0,1.0,1.0
740,агитация,,агитация,nan,False,1.0,1.0,1.0
741,"малоприятный
продирать",ualonp uamHua npogup amb,малоприятный продирать,ualonp uamhua npogup amb,False,1.0454545454545454,2.0,0.6376262626262625
742,кашлянуть,KanaHyTP 31280,кашлянуть,kanahytp 31280,False,1.5555555555555556,2.0,1.0
743,шнобель, FAVSTYNKA Y ·,шнобель,favstynka y ·,False,1.8571428571428572,3.0,1.0
744,"фэнтези
флора",D 顺 peHme3u propa,фэнтези флора,d 顺 pehme3u propa,False,1.2307692307692308,2.0,0.6214177978883861
745,"дальновидно 16128
перерегистрировать
ветрено крабовидный
одесную Куракова",gaubHobugHo 16128 nepepezucmp up obamb BempeHo kpasobugHua ogecHyo Xypakoba,дальновидно 16128 перерегистрировать ветрено крабовидный одесную куракова,gaubhobugho 16128 nepepezucmp up obamb bempeho kpasobughua ogechyo xypakoba,False,0.8767123287671232,1.1428571428571428,0.5675494672754946
746,"provide моторика
Сунцова остынуть",provide MoTopNKa CyHLOBa OCTbIHyTb,provide моторика сунцова остынуть,provide motopnka cyhloba octbihytb,False,0.7272727272727273,0.75,0.46761734997029114
747,"тетя,"," TETA, 8 超 文","тетя,","teta, 8 超 文",False,2.0,4.0,0.5696969696969696
748,Жигимонт,KUZUNOHN A MWWWWWWWWWWWWW 司 09999909990929992090 Bne   0080,жигимонт,kuzunohn a mwwwwwwwwwwwww 司 09999909990929992090 bne   0080,False,7.375,7.0,1.0
749,Отто,OTTO,отто,otto,False,1.0,1.0,1.0
750,"Смагин
неон",CMarVH HeOH,смагин неон,cmarvh heoh,False,0.9090909090909091,1.0,0.606060606060606
751,Скурихин:,M  CKVPNXNE,скурихин:,m  ckvpnxne,False,1.2222222222222223,2.0,1.0
752,прогулять,npazy ,прогулять,npazy,False,1.0,1.0,1.0
753,рушиться,bog,рушиться,bog,False,1.0,1.0,1.0
754,серый),V YI CL STOBIES ,серый),v yi cl stobies,False,2.5,4.0,1.0
755,62870,62870 em Go ,62870,62870 em go,False,1.2,2.0,0.10909090909090902
756,"ямина
60677",AMWHa 60677 opusieneg   RAVNTOARVO/NARNGSARE!,ямина 60677,amwha 60677 opusieneg   ravntoarvo/narngsare!,False,3.5454545454545454,1.5,0.44040404040404046
757,"выковать переадресовать
Бирич целиться(",BbIKOBaTb nepeaApecoBaTb BApWy LenNTbCA(,выковать переадресовать бирич целиться(,bbikobatb nepeaapecobatb bapwy lenntbca(,False,0.9230769230769231,1.0,0.5991452991452992
758,"правда
Ведерников",npaeda Bedepnukoe,правда ведерников,npaeda bedepnukoe,False,0.9411764705882353,1.0,0.6274509803921569
759,melody,汾,melody,汾,False,1.0,1.0,1.0
760,дословный,docnOBHblu,дословный,docnobhblu,False,1.1111111111111112,1.0,1.0
761,"сакля
Джейн
исцелиться",COKA AxeUH ucuenumbca O ,сакля джейн исцелиться,coka axeuh ucuenumbca o,False,1.0,1.3333333333333333,0.6073781291172595
762,"Дедков
Войтюк
Рудко",不养#民会人家 LeAKOB BONTIOK PyAKO,дедков войтюк рудко,不养#民会人家 leakob bontiok pyako,False,1.368421052631579,1.3333333333333333,0.6077694235588973
763,фартук,papmy,фартук,papmy,False,1.0,1.0,1.0
764,"сморчок
проветриться
Гаркун
Царикова  ,",CMopuoK npoeempumbca TapkyH Lapukoea,"сморчок проветриться гаркун царикова  ,",cmopuok npoeempumbca tapkyh lapukoea,False,0.9230769230769231,1.0,0.6132478632478633
765,Мохорева,Mox opeBa,мохорева,mox opeba,False,1.125,2.0,1.0
766,"вуду
Пенязь",BYY U nEH3b,вуду пенязь,byy u neh3b,False,1.0,1.5,0.606060606060606
767,28259.,28259.,28259.,28259.,True,0.0,0.0,0.0
768,Даниэль,AHR,даниэль,ahr,False,1.0,1.0,1.0
769,"31783
Кочеткова
мало женьшень",31783 Ko4eTKoba ManO KeHbWeHb,31783 кочеткова мало женьшень,31783 ko4etkoba mano kehbwehb,False,0.7241379310344828,0.75,0.48275862068965514
770,"89126
управляющий
9526630432
рассудить",020 89126 ynpOBnAoWuu 9526630432 paccyaumb,89126 управляющий 9526630432 рассудить,020 89126 ynpobnaowuu 9526630432 paccyaumb,False,0.631578947368421,0.75,0.5325814536340852
771,"торт
15335",TOPT 15335 H,торт 15335,topt 15335 h,False,0.6,1.0,0.29999999999999993
772,пульс,nyuc mamins me- ,пульс,nyuc mamins me-,False,3.0,3.0,1.0
773,"сеанс
Добыш",ceaHC  06biu 11511310  1  N JAN    1151        NWM  V W  merne   MN,сеанс добыш,ceahc  06biu 11511310  1  n jan    1151        nwm  v w  merne   mn,False,6.0,6.0,0.6313885119855269
774,"Романьков позитивизм
гиперборейский",Croulman CACECAORCT  PoMAHEKOB MO3MTVBV3M  mnephopeickni,романьков позитивизм гиперборейский,croulman cacecaorct  pomahekob mo3mtvbv3m  mnephopeickni,False,1.542857142857143,1.6666666666666667,0.6357142857142857
775,10156,10156,10156,10156,True,0.0,0.0,0.0
776,Герус,Tepyc 福,герус,tepyc 福,False,1.4,2.0,1.0
777,east:,east: 10 CTTA Wtne  Me-4lt-etee,east:,east: 10 ctta wtne  me-4lt-etee,False,5.2,4.0,0.16774193548387095
778,"Кучур
Ярош",Kyuyp 8888: ApoLLi,кучур ярош,kyuyp 8888: apolli,False,1.7,1.5,0.6148148148148149
779,"Фоменкова
sail",中OMeHKOBa sail 2,фоменкова sail,中omehkoba sail 2,False,0.7857142857142857,1.0,0.5101190476190476
780,"Крутов
зеленка",KpyTOB 3eneHka,крутов зеленка,kpytob 3enehka,False,0.9285714285714286,1.0,0.6190476190476191
781,"Зигфрид:
облисполком",3urOPWA: OBNMCNONKOM 初 #丽庭用丽用康团,зигфрид: облисполком,3uropwa: obnmcnonkom 初 #丽庭用丽用康团,False,1.45,2.0,0.6118279569892473
782,"Юрка
мимика
Петручик",Ka K,юрка мимика петручик,ka k,False,0.95,1.0,0.5666666666666667
783,39472,39472 T,39472,39472 t,False,0.4,1.0,0.05714285714285716
784,хана(,XaHa!,хана(,xaha!,False,1.0,1.0,1.0
785,прогуливаться,rporyNNBaTbcA,прогуливаться,rporynnbatbca,False,1.0,1.0,1.0
786,"Липатов
невидаль
Верка",Junamoe Heeuoan BeDka,липатов невидаль верка,junamoe heeuoan bedka,False,0.9090909090909091,1.0,0.6046176046176046
787,пружинистый,,пружинистый,nan,False,1.0,1.0,1.0
788,"доносить
блажь
комиссия",AOHOCTb 6nakb KOMCCR ,доносить блажь комиссия,aohoctb 6nakb komccr,False,0.9130434782608695,1.0,0.6043478260869566
789,сглотнуть,CTHOTHYTD,сглотнуть,cthothytd,False,1.0,1.0,1.0
790,"бурда пустынный
хлебец",6ypra nycrsaas? xneben 爱F,бурда пустынный хлебец,6ypra nycrsaas? xneben 爱f,False,1.0454545454545454,1.3333333333333333,0.6096969696969696
791,нектар,大 T Hekmap,нектар,大 t hekmap,False,1.6666666666666667,3.0,1.0
792,"мегатонна Пашка запроситься
Боярчук грандиозно 9415856606",Mawka MeraTOHHa 3anpocNTbCa bopyK rpaHA MO3Ho 9415856606,мегатонна пашка запроситься боярчук грандиозно 9415856606,mawka meratohha 3anpocntbca bopyk rpaha mo3ho 9415856606,False,0.7719298245614035,1.0,0.48966165413533835
793,"Баев
Сорокин",baeB COpOKAH,баев сорокин,baeb copokah,False,0.9166666666666666,1.0,0.6111111111111112
794,интервенция, WHTePBeHLIVSA,интервенция,whtepbehlivsa,False,1.1818181818181819,1.0,1.0
795,"после
дукат.",nocse gykam.,после дукат.,nocse gykam.,False,0.8333333333333334,1.0,0.5555555555555556
796,Захаревская,3axapeBcKag,захаревская,3axapebckag,False,1.0,1.0,1.0
797,"Зенович
Маринина",3eHOBNY MaPHa,зенович маринина,3ehobny mapha,False,0.9375,1.0,0.6201923076923077
798,"гладильный,
Крохина  !","AAWbHbI, KpoxMHa","гладильный, крохина  !","aawbhbi, kpoxmha",False,0.9090909090909091,1.0,0.5946969696969697
799,"слыть
скушный
Лысая",CIbITb CKYHBI  JIbIcaq T D,слыть скушный лысая,cibitb ckyhbi  jibicaq t d,False,1.263157894736842,1.6666666666666667,0.6059379217273955
800,Мулярчик гормон,Wni Mynapuuk 20pmOH,мулярчик гормон,wni mynapuuk 20pmoh,False,1.2,1.5,0.6269005847953217
801,"Касьянова
порождение
участница",KaCbAHOBa nOpo>KeHve y4aCTHNua V,касьянова порождение участница,kacbahoba nopo>kehve y4acthnua v,False,1.0,1.3333333333333333,0.6236111111111111
802,патриотка:,￥ HIaTpuoTKa:,патриотка:,￥ hiatpuotka:,False,1.2,2.0,0.6076923076923078
803,kept,Kent,kept,kent,False,0.25,1.0,0.1333333333333333
804,"пламя
хутор",? AmR xymop,пламя хутор,? amr xymop,False,0.9090909090909091,1.5,0.606060606060606
805,"прель
дождик", mperb AOXANK,прель дождик,mperb aoxank,False,0.9166666666666666,1.0,0.6111111111111112
806,Балин,GAMH ?,балин,gamh ?,False,1.2,2.0,1.0
807,соединить,三,соединить,三,False,1.0,1.0,1.0
808,атрибутика,,атрибутика,nan,False,1.0,1.0,1.0
809,приметить,IeTHTE,приметить,iethte,False,1.0,1.0,1.0
810,Корж,KOPHC,корж,kophc,False,1.25,1.0,1.0
811,осатанеть,ocam 1355,осатанеть,ocam 1355,False,1.0,2.0,1.0
812,"глухой
подновить
дворец",rIyxon OIHOBNTb  JBOpeu,глухой подновить дворец,riyxon oihobntb  jbopeu,False,0.9130434782608695,1.0,0.6086956521739131
813,"Сытин.
пикет", CbImuH.   nukem      ,сытин. пикет,cbimuh.   nukem,False,1.0833333333333333,1.0,0.5666666666666667
814,выброс,BbISPOC,выброс,bbispoc,False,1.1666666666666667,1.0,1.0
815,менуэт,MeHy 3m  ,менуэт,mehy 3m,False,1.1666666666666667,2.0,1.0
816,9666988713,966698873,9666988713,966698873,False,0.1,1.0,0.020000000000000018
817,92506?,92506?,92506?,92506?,True,0.0,0.0,0.0
818,"куличок увядание
made копошиться
уложить назарянин",KYnWHOK yBAnaHNe made  KONOLWNT bCA ynOkNTb Ha3apaHNH,куличок увядание made копошиться уложить назарянин,kynwhok ybanahne made  konolwnt bca ynokntb ha3apahnh,False,0.88,1.0,0.624136967155835
819,"Ведерников
Сапега гадкий
должок",Y BeAepHNKOB Canera raμkn AOXOK,ведерников сапега гадкий должок,y beaephnkob canera raμkn aoxok,False,0.967741935483871,1.25,0.6021505376344085
820,"Портнова
программка
Курлянчик -",TopTHOBa nporpaMmka KyPnAHHNK,портнова программка курлянчик -,topthoba nporpammka kypnahhnk,False,0.9354838709677419,1.0,0.6221727845754541
821,"Танька.
Михалкович",TAHbKA. MKXANKOBUY ,танька. михалкович,tahbka. mkxankobuy,False,0.8888888888888888,1.0,0.5925925925925926
822,"суфий
Миронов
Невская
28638
рандеву",cypuu MupoHoe HeecKan 28638 paHOeey,суфий миронов невская 28638 рандеву,cypuu mupohoe heeckan 28638 pahoeey,False,0.7428571428571429,0.8,0.49523809523809526
823,"сумка Дао
чего-то пусто
Шатохина 53661:",AO CY MKA YErO-TO IYCTO LLATOXMHA 53661: o neki,сумка дао чего-то пусто шатохина 53661:,ao cy mka yero-to iycto llatoxmha 53661: o neki,False,0.8974358974358975,1.3333333333333333,0.5067739589016185
824,биополе,,биополе,nan,False,1.0,1.0,1.0
825,"директриса
реле",oupekmpuca pene 1 8,директриса реле,oupekmpuca pene 1 8,False,1.2,2.0,0.6269005847953217
826,"купон
ласково
холодильный
пращур 50035",Ky NOH ΛaCKOBO XOOdUbHbi npauyp 50035 WIEI,купон ласково холодильный пращур 50035,ky noh λackobo xoodubhbi npauyp 50035 wiei,False,0.9210526315789473,1.2,0.5162907268170427
827,"хиппи
хитрый
биотоп",XVTN XVTpb 6NOTOn,хиппи хитрый биотоп,xvtn xvtpb 6noton,False,0.8947368421052632,1.0,0.5923632610939114
828,"ночка
Бадун",HOYka BayH Y,ночка бадун,hoyka bayh y,False,1.0,1.5,0.6085858585858586
829,"Казачкова
пастырь
горшочек",福 Ka3aukoBa nacmbip6 eoptuQuek,казачкова пастырь горшочек,福 ka3aukoba nacmbip6 eoptuquek,False,1.0769230769230769,1.3333333333333333,0.6188034188034188
830,"ботва
атака
братва",60TBa aTaka ★ 6paTBa,ботва атака братва,60tba ataka ★ 6patba,False,1.0,1.3333333333333333,0.5962962962962963
831,беспокойство, t1+0-f 6ecl,беспокойство,t1+0-f 6ecl,False,1.0,2.0,1.0
832,Бушуева,eBa bylty,бушуева,eba bylty,False,1.2857142857142858,2.0,1.0
833,wall,F,wall,f,False,1.0,1.0,1.0
834,Рябый,pabbi O,рябый,pabbi o,False,1.4,2.0,1.0
835,сенник!,CEHHUKI,сенник!,cehhuki,False,1.0,1.0,1.0
836,"10442
неразрывный
Гузь    :",10442 HEPA3PbIBHbIN rY3b 食 ★ ★ 主 食 ★：★贵 ★★业贵 ★ 發 ★★ ★ ★ 食 + ★ ★★★★ ★*★ ★ ★ ★*★ ★ ★ ★ ★ ★ ★★ ★ + ★ ★ ★★★ ★ + ★ ★ 羊 ★ ★ 食 ★ 福,10442 неразрывный гузь    :,10442 hepa3pbibhbin ry3b 食 ★ ★ 主 食 ★：★贵 ★★业贵 ★ 發 ★★ ★ ★ 食 + ★ ★★★★ ★*★ ★ ★ ★*★ ★ ★ ★ ★ ★ ★★ ★ + ★ ★ ★★★ ★ + ★ ★ 羊 ★ ★ 食 ★ 福,False,4.148148148148148,10.75,0.5010538994278833
837,раскупать,aackynamb,раскупать,aackynamb,False,1.0,1.0,1.0
838,"Ивашкевич
9506284186",ИBaWKeBNY 9506284186,ивашкевич 9506284186,иbawkebny 9506284186,False,0.4,0.5,0.24
839,Быков,BbIkOB,быков,bbikob,False,1.2,1.0,1.0
840,"Сухой  :
вчитаться
Борейко",Cyxon BuYTaTbCA Bopeiiko 年下卡吧,сухой  : вчитаться борейко,cyxon buytatbca bopeiiko 年下卡吧,False,1.0769230769230769,1.0,0.5937223695844385
841,39218,29278 K,39218,29278 k,False,0.8,2.0,0.43492063492063504
842,"80732
Александр",80732 AneKcaHap,80732 александр,80732 anekcahap,False,0.6,0.5,0.4
843,"Пенкина
писулька
скликать",MeHKUHa nucynbka CKnukamb A 正,пенкина писулька скликать,mehkuha nucynbka cknukamb a 正,False,1.08,1.6666666666666667,0.6170114942528735
844,"Уткин
Лойко
жених",yTKVH NonkO keHVX,уткин лойко жених,ytkvh nonko kehvx,False,0.8823529411764706,1.0,0.588235294117647
845,Каравай,D aeat Kapu N,каравай,d aeat kapu n,False,1.8571428571428572,4.0,1.0
846,"клокотание
Клинов",KnOKOTaHNe KΛNHOB SOZOCHURG,клокотание клинов,knokotahne kλnhob sozochurg,False,1.5294117647058822,1.5,0.6347131445170662
847,мент,MeHT ?,мент,meht ?,False,1.5,2.0,1.0
848,"Самохвалов
краевой
пустячок
спекуляция",CaMoxBanOB kpaeBow IyCTAHOK creky JALWA 新品,самохвалов краевой пустячок спекуляция,camoxbanob kpaebow iyctahok creky jalwa 新品,False,1.0263157894736843,1.5,0.6165413533834587
849,"жребий персонал
тождественность",xpe6ni nepcOHa TOKIECTBeHHOCTb Batyte,жребий персонал тождественность,xpe6ni nepcoha tokiectbehhoctb batyte,False,1.1612903225806452,1.3333333333333333,0.6271432723045627
850,"17359
таки
видимо:",17359 TaKM BNANMO:,17359 таки видимо:,17359 takm bnanmo:,False,0.5555555555555556,0.6666666666666666,0.37037037037037035
851,"68083
must",RREEER 68083 must,68083 must,rreeer 68083 must,False,0.7,0.5,0.23725490196078436
852,авария,M ABAPHA,авария,m abapha,False,1.3333333333333333,2.0,1.0
853,макака,MOKOKO,макака,mokoko,False,1.0,1.0,1.0
854,"Лугина
кадетский
Мурзилка миномет:",JlyrHHa kaneTcKH Myp3wika MHHOMET:,лугина кадетский мурзилка миномет:,jlyrhha kanetckh myp3wika mhhomet:,False,0.9117647058823529,1.0,0.588235294117647
855,"надумать облик
93945 ожидание
44913
43517 Тюмень",Hady mamb o6ΛuK 93945 oxudaHue 44913 43517 TroMeHb,надумать облик 93945 ожидание 44913 43517 тюмень,hady mamb o6λuk 93945 oxudahue 44913 43517 tromehb,False,0.6041666666666666,0.7142857142857143,0.5078174603174603
856,Строганова,CTPOraHOBB,строганова,ctporahobb,False,1.0,1.0,1.0
857,Земцова,3eMLIOBa,земцова,3emlioba,False,1.1428571428571428,1.0,1.0
858,Эфрос,3dpoc,эфрос,3dpoc,False,1.0,1.0,1.0
859,Ракина:,,ракина:,nan,False,1.0,1.0,1.0
860,"слайд
67814
84163",cnaua 67814 84163,слайд 67814 84163,cnaua 67814 84163,False,0.29411764705882354,0.3333333333333333,0.19607843137254888
861,"shop
м-да
кисло",shop ® M-da PARIS,shop м-да кисло,shop ® m-da paris,False,0.6666666666666666,1.0,0.42147525676937436
862,71765,8308 厂 71765,71765,8308 厂 71765,False,1.4,2.0,0.5722222222222222
863,потолковать,LOLA VV LOVES HOTOTKOBaTD,потолковать,lola vv loves hototkobatd,False,2.272727272727273,4.0,1.0
864,"меньшинство
затушить",MEHbLIHHCTBO 3ATYLHTD,меньшинство затушить,mehblihhctbo 3atylhtd,False,1.0,1.0,0.6341269841269841
865,сакэ,caK3,сакэ,cak3,False,1.0,1.0,1.0
866,"теоретически
неприкаянный
Горощеня",TeopeTnHecKn HenpNKaAHHbIN FopoweH D,теоретически неприкаянный горощеня,teopetnheckn henpnkaahhbin fopoweh d,False,1.0,1.3333333333333333,0.6285403050108933
867,прошмыгнуть,9 口,прошмыгнуть,9 口,False,1.0,2.0,1.0
868,"подпортить
вообще-то
готовенький",NOANOOTWTD BOO6LLe-TO rOTOBEHbKHi,подпортить вообще-то готовенький,noanootwtd boo6lle-to rotobehbkhi,False,0.9375,1.0,0.6051136363636365
869,"татами Михович утолить;
полусвет Мичурина",mamamu Muxoeuy ymonumb; nonyceem MuyypuHa 一双,татами михович утолить; полусвет мичурина,mamamu muxoeuy ymonumb; nonyceem muyypuha 一双,False,0.9512195121951219,1.2,0.5881374722838137
870,"эпицентр
гусиный хищный
каучук
трагический",ynuueHmp zycuHua XuugHu rayuye. mpaauueckun,эпицентр гусиный хищный каучук трагический,ynuuehmp zycuhua xuughu rayuye. mpaauueckun,False,0.9285714285714286,1.0,0.6039128829826503
871,"Севрюк
Вольф
оппортунизм",CeepioK Bonb中 onnopmyHu3M,севрюк вольф оппортунизм,ceepiok bonb中 onnopmyhu3m,False,0.9583333333333334,1.0,0.6122222222222222
872,"Скотт
Цюрих",Ckomm Lropux,скотт цюрих,ckomm lropux,False,1.0,1.0,0.6085858585858586
